employee_id,department,region,education,gender,recruitment_channel,Training_Time,age,Prformance_Rating,Years_at_company,Working_Hours,Flexible_Timings,Workload_level,Monthly_Income,Work_Satisfaction,Percent_salary_hike,companies_worked,Marital_Status,Stress_status,Results
30919,Technology,region_1,Bachelor's,m,other,1,25,,1,9,No,High,53000,Yes,30,2,Yes,Yes,1
72171,Sales & Marketing,region_2,Bachelor's,m,other,2,43,3.0,13,7,No,Low,45000,Yes,34,4,Yes,Yes,1
50218,Procurement,region_23,Master's & above,f,other,1,34,5.0,4,9,No,Low,60000,Yes,25,4,No,Yes,1
37511,Sales & Marketing,region_5,Bachelor's,m,sourcing,1,32,1.0,8,7,Yes,Low,45000,No,30,3,Yes,Yes,1
42358,HR,region_13,Bachelor's,f,other,1,31,5.0,2,9,No,High,43000,Yes,25,2,Yes,Yes,1
53072,Analytics,region_28,,m,other,1,35,3.0,6,7,No,High,56000,Yes,30,3,No,Yes,1
19886,Operations,region_22,Bachelor's,m,sourcing,1,43,3.0,5,6,Yes,High,43000,Yes,25,4,No,Yes,1
67218,Procurement,region_16,Bachelor's,f,sourcing,1,32,3.0,5,9,Yes,High,45000,Yes,30,4,No,No,0
22644,Operations,region_32,Master's & above,m,sourcing,1,34,4.0,8,7,No,High,34000,Yes,25,3,Yes,Yes,1
68291,HR,region_7,Bachelor's,m,sourcing,1,41,3.0,16,8,Yes,Low,25000,Yes,30,4,Yes,No,0
11468,Finance,region_2,Below Secondary,m,other,1,23,1.0,2,9,Yes,High,45000,Yes,25,3,No,No,0
33723,HR,region_17,Master's & above,f,other,1,37,2.0,9,6,Yes,Low,18000,No,30,4,Yes,Yes,1
12537,Procurement,region_16,Master's & above,f,sourcing,1,36,2.0,3,7,No,Low,60000,Yes,25,5,No,Yes,1
22214,Operations,region_13,Master's & above,f,sourcing,1,35,3.0,9,9,Yes,Low,89000,Yes,30,3,No,Yes,1
75251,R&D,region_14,Bachelor's,m,other,2,33,5.0,4,9,Yes,High,23000,Yes,25,4,No,Yes,1
26872,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,41,5.0,11,8,Yes,Low,45000,No,21,4,Yes,Yes,1
72736,Sales & Marketing,region_24,Master's & above,m,sourcing,2,31,,1,7,No,High,39000,No,19,3,Yes,Yes,1
19510,Sales & Marketing,region_2,,m,other,1,34,4.0,8,10,Yes,Low,40000,Yes,20,4,Yes,Yes,1
56448,Operations,region_13,Master's & above,m,other,1,43,2.0,6,7,No,High,45000,Yes,25,4,No,Yes,1
24178,Sales & Marketing,region_8,Bachelor's,m,other,1,24,,1,6,Yes,Low,56000,No,30,5,No,No,0
31300,Operations,region_2,Bachelor's,m,sourcing,1,38,5.0,5,8,No,High,34000,No,25,3,No,Yes,1
29437,Operations,region_26,Master's & above,m,other,1,55,3.0,16,9,No,High,45000,Yes,30,3,Yes,Yes,1
46978,Technology,region_2,Bachelor's,m,referred,1,41,3.0,15,6,Yes,Low,57000,No,525,4,Yes,Yes,1
41904,Sales & Marketing,region_16,Bachelor's,m,other,1,35,4.0,9,8,Yes,High,76000,No,10,5,No,No,0
37149,Technology,region_10,Bachelor's,f,other,1,28,3.0,3,9,Yes,High,87000,No,8,4,Yes,Yes,1
47701,Analytics,region_7,Master's & above,m,other,2,38,3.0,6,8,No,Low,43000,No,12,3,Yes,Yes,1
12684,Technology,region_17,Bachelor's,m,other,1,26,5.0,4,8,No,High,87000,No,15,2,Yes,Yes,1
35597,Finance,region_32,Bachelor's,f,other,1,27,5.0,4,7,No,Low,43000,Yes,20,4,No,No,0
71079,Analytics,region_30,,m,sourcing,1,28,2.0,2,5,No,High,45000,Yes,25,4,No,Yes,1
39621,Sales & Marketing,region_2,,m,other,1,25,1.0,3,7,No,Low,34000,Yes,30,3,No,No,0
4608,Sales & Marketing,region_15,,m,other,1,35,5.0,9,7,No,High,25000,Yes,25,4,Yes,No,0
74396,Operations,region_7,Bachelor's,f,other,1,40,3.0,7,8,Yes,Low,45000,No,20,5,No,Yes,1
52521,Technology,region_31,Bachelor's,f,other,2,29,4.0,2,9,No,Low,18000,Yes,25,3,Yes,No,0
65966,Technology,region_31,Bachelor's,m,other,1,43,3.0,5,6,Yes,Low,60000,No,30,2,No,No,0
21857,Procurement,region_2,Bachelor's,f,other,1,50,1.0,19,8,Yes,Low,89000,Yes,25,3,Yes,Yes,1
77931,Technology,region_15,Bachelor's,m,sourcing,1,28,1.0,3,9,No,Low,23000,Yes,30,4,Yes,Yes,1
23446,Sales & Marketing,region_22,Bachelor's,m,other,2,25,3.0,3,7,No,Low,45000,No,19,4,Yes,Yes,1
4027,Finance,region_14,Bachelor's,m,sourcing,1,29,5.0,6,7,Yes,Low,39000,No,15,3,Yes,Yes,1
77653,Sales & Marketing,region_7,Bachelor's,f,sourcing,1,25,5.0,3,8,No,Low,40000,No,20,2,Yes,Yes,1
19479,Sales & Marketing,region_9,Bachelor's,m,other,1,33,2.0,6,9,Yes,Low,45000,No,30,2,No,No,0
60312,Analytics,region_21,Bachelor's,m,other,1,28,3.0,2,7,No,High,56000,Yes,25,3,Yes,No,0
40131,Analytics,region_22,Bachelor's,m,sourcing,1,26,3.0,2,4,Yes,Low,34000,No,16,4,Yes,Yes,1
66117,Operations,region_22,Master's & above,m,sourcing,2,43,5.0,16,6,Yes,High,45000,Yes,20,3,Yes,Yes,1
40491,HR,region_16,Bachelor's,f,sourcing,1,33,2.0,7,8,No,Low,57000,No,25,2,Yes,No,0
40420,Operations,region_2,Master's & above,m,sourcing,1,40,3.0,10,9,No,High,76000,Yes,30,3,Yes,Yes,1
74977,Analytics,region_2,Bachelor's,m,other,1,37,3.0,4,10,Yes,Low,87000,No,25,2,Yes,Yes,1
10609,Operations,region_32,Bachelor's,m,other,1,30,5.0,4,9,No,High,45000,No,30,3,Yes,Yes,1
40048,Finance,region_26,Bachelor's,m,sourcing,1,23,1.0,2,8,Yes,Low,45000,No,25,2,Yes,No,0
72688,Sales & Marketing,region_15,Master's & above,m,other,1,28,1.0,4,7,No,High,30000,Yes,30,3,No,No,0
71136,Finance,region_22,Bachelor's,m,other,1,27,3.0,3,8,Yes,High,20000,No,23,4,Yes,Yes,1
70809,Sales & Marketing,region_28,Master's & above,m,other,2,36,3.0,3,9,No,Low,25000,No,30,6,Yes,No,0
37592,Operations,region_27,Bachelor's,f,other,1,28,,1,7,Yes,Low,45000,No,25,4,No,Yes,1
67447,Sales & Marketing,region_7,Bachelor's,f,other,1,33,2.0,6,8,No,Low,45000,Yes,30,2,No,No,0
1869,Technology,region_2,Bachelor's,m,sourcing,6,31,3.0,9,7,No,High,53000,No,25,4,Yes,No,0
56723,Sales & Marketing,region_26,Bachelor's,f,other,1,30,2.0,2,8,No,High,45000,No,30,7,No,Yes,1
24790,Operations,region_2,Master's & above,f,sourcing,1,40,5.0,5,9,No,High,60000,No,15,8,No,No,0
22048,Technology,region_2,Bachelor's,m,other,1,40,1.0,9,7,No,High,45000,No,20,4,Yes,Yes,1
13919,Operations,region_22,Master's & above,m,referred,1,36,3.0,4,9,Yes,High,43000,Yes,25,5,No,Yes,1
49128,Technology,region_7,Bachelor's,m,other,1,35,1.0,8,8,No,Low,56000,No,30,4,Yes,Yes,1
2365,Analytics,region_2,Bachelor's,m,sourcing,2,33,3.0,6,8,No,High,43000,Yes,35,5,Yes,Yes,1
10895,Sales & Marketing,region_2,Master's & above,m,other,1,37,3.0,6,9,Yes,High,45000,Yes,23,6,Yes,Yes,1
49441,Sales & Marketing,region_22,Master's & above,f,other,1,40,3.0,3,10,Yes,Low,34000,No,35,4,No,Yes,1
50083,Sales & Marketing,region_5,Bachelor's,m,other,1,42,5.0,13,8,Yes,High,25000,Yes,30,3,Yes,Yes,1
7027,Technology,region_17,Bachelor's,m,sourcing,1,27,,1,9,No,Low,45000,Yes,25,6,Yes,Yes,1
6592,Sales & Marketing,region_28,Master's & above,f,other,1,34,5.0,8,7,Yes,Low,45000,Yes,20,4,Yes,No,0
8750,Finance,region_22,Master's & above,m,sourcing,1,34,4.0,7,8,Yes,Low,78300,Yes,28,3,Yes,Yes,1
56722,Sales & Marketing,region_1,Master's & above,m,other,1,36,5.0,4,9,No,Low,56000,No,30,5,No,No,0
71990,Analytics,region_22,Bachelor's,m,sourcing,1,23,,1,7,No,High,45000,No,34,6,Yes,No,0
65368,Operations,region_2,Bachelor's,m,other,1,31,4.0,4,8,No,High,43000,Yes,25,5,No,Yes,1
48895,Operations,region_22,Bachelor's,m,other,2,34,5.0,2,9,Yes,Low,45000,No,30,4,Yes,No,0
31053,Sales & Marketing,region_27,Bachelor's,m,other,1,36,2.0,10,10,No,Low,30000,No,25,5,No,No,0
75358,Analytics,region_27,Bachelor's,m,sourcing,1,32,4.0,4,8,Yes,Low,45000,No,30,6,Yes,No,0
23456,Sales & Marketing,region_7,Bachelor's,f,other,1,34,5.0,8,9,No,High,45000,Yes,25,5,Yes,No,0
69289,Procurement,region_7,Bachelor's,f,sourcing,1,41,5.0,6,10,No,Low,50000,No,30,4,Yes,Yes,1
71849,Sales & Marketing,region_15,Master's & above,m,other,3,38,1.0,5,8,No,High,34000,No,25,6,Yes,Yes,1
68547,Operations,region_15,Master's & above,m,sourcing,1,48,5.0,21,9,No,Low,45000,Yes,30,7,Yes,Yes,1
9779,Sales & Marketing,region_2,Bachelor's,m,referred,1,32,4.0,3,7,No,High,45000,No,25,5,Yes,Yes,1
58580,Operations,region_29,Bachelor's,m,sourcing,1,34,3.0,2,8,No,Low,30000,No,30,4,Yes,Yes,1
42764,HR,region_7,Master's & above,f,other,1,45,3.0,16,9,No,High,20000,No,25,3,No,Yes,1
66057,HR,region_2,Master's & above,m,sourcing,1,56,3.0,18,7,Yes,Low,25000,No,30,5,Yes,Yes,1
22876,Sales & Marketing,region_7,Bachelor's,m,other,1,31,2.0,4,8,Yes,High,45000,No,25,6,Yes,No,0
65705,Sales & Marketing,region_13,Master's & above,f,other,1,33,3.0,9,9,Yes,High,45000,Yes,21,3,Yes,No,0
60003,Sales & Marketing,region_2,Bachelor's,m,other,2,32,4.0,4,7,No,Low,53000,No,19,4,Yes,No,0
13024,Operations,region_2,Master's & above,f,sourcing,1,48,3.0,7,8,No,Low,45000,Yes,20,5,No,No,0
22815,Sales & Marketing,region_2,Bachelor's,m,sourcing,3,31,2.0,3,9,Yes,Low,60000,No,25,6,Yes,No,0
58032,Sales & Marketing,region_32,Bachelor's,m,other,2,34,3.0,9,7,Yes,High,45000,Yes,30,4,Yes,No,0
5044,Legal,region_7,Bachelor's,f,other,1,32,3.0,4,9,No,High,43000,No,25,3,No,Yes,1
72339,Analytics,region_32,Bachelor's,m,other,1,32,2.0,6,7,Yes,High,56000,No,30,3,Yes,Yes,1
72479,Operations,region_33,Bachelor's,m,other,1,33,3.0,5,9,No,High,43000,Yes,525,4,Yes,No,0
34406,Sales & Marketing,region_2,Master's & above,m,sourcing,1,33,3.0,7,7,Yes,High,45000,Yes,10,5,Yes,No,0
64649,Operations,region_27,,m,sourcing,1,26,3.0,3,6,Yes,Low,34000,Yes,8,3,No,Yes,1
63273,Operations,region_8,Bachelor's,m,other,1,27,3.0,3,9,Yes,High,25000,No,12,3,No,No,0
42352,Operations,region_15,Master's & above,m,sourcing,1,39,5.0,6,7,No,Low,45000,No,15,2,Yes,No,0
24502,HR,region_2,Bachelor's,m,other,1,24,3.0,2,8,Yes,Low,18000,Yes,26,3,No,No,0
6220,Operations,region_22,,m,other,1,29,5.0,4,9,No,High,60000,Yes,30,4,Yes,No,0
39339,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,54,1.0,17,6,Yes,Low,89000,No,19,4,Yes,Yes,1
2893,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,33,1.0,2,7,No,Low,23000,No,15,3,Yes,Yes,1
56818,Technology,region_2,Master's & above,m,other,1,39,5.0,10,9,Yes,Low,45000,No,20,2,Yes,Yes,1
36082,Analytics,region_2,Master's & above,m,sourcing,1,41,3.0,10,9,No,Low,39000,No,30,4,No,No,0
45371,Procurement,region_31,Bachelor's,f,other,1,33,4.0,9,8,Yes,Low,40000,No,25,3,Yes,No,0
63419,Procurement,region_2,Bachelor's,f,other,1,36,1.0,9,9,No,High,45000,No,16,2,Yes,Yes,1
50805,Sales & Marketing,region_13,Bachelor's,m,other,1,47,3.0,6,7,Yes,Low,56000,Yes,20,3,Yes,Yes,1
24791,Sales & Marketing,region_4,Bachelor's,m,other,1,28,,1,8,Yes,High,34000,Yes,25,4,Yes,Yes,1
6703,HR,region_2,Below Secondary,m,sourcing,1,21,5.0,2,9,No,Low,45000,No,30,3,Yes,No,0
15686,Operations,region_17,Bachelor's,m,other,1,33,2.0,8,7,Yes,High,57000,No,25,2,Yes,Yes,1
59106,Operations,region_14,Master's & above,m,sourcing,1,49,5.0,15,9,Yes,Low,76000,Yes,30,1,No,Yes,1
48503,Operations,region_2,Bachelor's,m,other,1,48,4.0,18,7,No,High,87000,No,25,3,Yes,No,0
22734,Procurement,region_12,Bachelor's,m,other,1,33,5.0,7,9,No,Low,43000,Yes,30,4,No,Yes,1
45129,Procurement,region_7,Bachelor's,f,other,1,31,3.0,4,7,Yes,High,87000,Yes,23,5,Yes,Yes,1
55252,Sales & Marketing,region_6,Bachelor's,m,other,1,35,2.0,8,6,Yes,High,43000,Yes,30,3,No,No,0
72006,Operations,region_28,Bachelor's,f,other,2,37,3.0,13,9,Yes,Low,45000,Yes,25,2,Yes,No,0
17224,HR,region_2,Bachelor's,f,other,1,39,4.0,9,7,Yes,Low,34000,Yes,30,3,Yes,Yes,1
845,Sales & Marketing,region_1,Master's & above,m,other,1,34,5.0,3,8,No,Low,25000,Yes,25,4,Yes,No,0
77570,Analytics,region_2,Bachelor's,m,other,1,42,3.0,3,9,No,High,45000,No,30,4,Yes,No,0
76424,Procurement,region_7,Bachelor's,f,other,1,29,3.0,3,6,Yes,High,18000,Yes,15,5,Yes,No,0
12191,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,28,,1,7,No,High,60000,No,20,3,Yes,Yes,1
12414,Analytics,region_27,Bachelor's,m,other,1,27,2.0,2,9,No,High,89000,No,25,3,Yes,Yes,1
21930,Operations,region_2,Master's & above,f,referred,1,43,5.0,6,9,Yes,High,23000,Yes,30,2,Yes,No,0
45793,Technology,region_23,Bachelor's,m,sourcing,2,32,3.0,5,8,Yes,Low,45000,Yes,35,3,Yes,Yes,1
16346,Analytics,region_25,Master's & above,m,sourcing,1,34,3.0,7,7,No,High,39000,No,23,4,Yes,Yes,1
26630,Operations,region_2,Bachelor's,m,other,1,43,3.0,7,10,No,Low,40000,No,35,1,No,Yes,1
23818,Operations,region_22,Master's & above,m,sourcing,1,60,3.0,18,7,Yes,Low,45000,No,30,3,Yes,Yes,1
21455,Technology,region_22,Bachelor's,m,sourcing,2,30,4.0,8,6,Yes,Low,56000,Yes,25,4,Yes,Yes,1
64234,Operations,region_4,Master's & above,f,sourcing,1,45,5.0,7,8,Yes,High,34000,No,20,3,Yes,No,0
68117,R&D,region_25,Master's & above,m,other,1,30,5.0,3,9,No,Low,45000,Yes,28,4,No,Yes,1
28695,Operations,region_19,Bachelor's,m,other,2,33,2.0,4,6,No,High,45000,Yes,30,2,Yes,Yes,1
57677,Analytics,region_22,Bachelor's,m,sourcing,3,27,3.0,2,8,No,Low,53000,No,34,3,No,Yes,1
38428,Technology,region_5,Master's & above,f,other,1,32,5.0,5,9,No,High,45000,Yes,25,4,Yes,Yes,1
72666,Sales & Marketing,region_31,Bachelor's,m,other,1,42,5.0,5,8,No,Low,60000,No,30,3,No,Yes,1
61039,Sales & Marketing,region_7,Master's & above,m,sourcing,2,34,4.0,3,9,Yes,Low,45000,Yes,25,2,Yes,Yes,1
12597,Sales & Marketing,region_2,Bachelor's,m,other,1,34,3.0,7,7,Yes,High,43000,Yes,30,4,Yes,No,0
66989,Operations,region_2,Bachelor's,m,sourcing,2,33,5.0,2,8,No,Low,56000,Yes,25,2,Yes,No,0
31945,Operations,region_32,Bachelor's,f,sourcing,1,29,1.0,2,9,Yes,High,43000,No,30,4,Yes,Yes,1
59077,Procurement,region_27,Master's & above,f,other,1,43,2.0,15,10,No,Low,45000,Yes,25,4,Yes,Yes,1
2867,Operations,region_31,Bachelor's,m,sourcing,1,28,3.0,3,7,Yes,Low,34000,No,30,3,Yes,No,0
61262,Analytics,region_2,Bachelor's,m,other,1,34,5.0,7,8,No,Low,25000,Yes,25,2,Yes,No,0
29279,Operations,region_22,Master's & above,m,other,3,35,4.0,7,8,Yes,Low,45000,No,30,3,Yes,Yes,1
1656,Operations,region_2,Bachelor's,m,other,1,56,5.0,24,7,Yes,Low,18000,Yes,25,4,No,Yes,1
6923,Operations,region_32,Bachelor's,m,other,2,30,3.0,3,5,No,Low,60000,No,30,4,Yes,Yes,1
76946,Analytics,region_9,Bachelor's,m,other,2,27,3.0,4,7,Yes,Low,89000,Yes,25,3,No,No,0
50207,Sales & Marketing,region_6,Bachelor's,m,other,1,40,3.0,7,9,Yes,Low,23000,Yes,21,4,Yes,No,0
36366,Sales & Marketing,region_2,Bachelor's,f,other,1,37,3.0,5,8,No,Low,45000,Yes,19,3,Yes,Yes,1
12527,Operations,region_15,Bachelor's,m,other,1,32,4.0,6,9,Yes,High,39000,No,20,4,No,Yes,1
28965,Procurement,region_2,Bachelor's,m,sourcing,1,34,5.0,7,6,Yes,Low,40000,No,25,5,Yes,No,0
68116,Sales & Marketing,region_2,Bachelor's,m,other,2,30,5.0,2,8,Yes,High,45000,Yes,30,3,No,Yes,1
60662,Procurement,region_2,Bachelor's,f,other,2,36,4.0,4,9,Yes,Low,56000,No,25,4,Yes,Yes,1
3706,Sales & Marketing,region_4,Bachelor's,m,sourcing,1,33,3.0,4,7,Yes,High,34000,Yes,30,4,Yes,Yes,1
9177,Sales & Marketing,region_2,,m,sourcing,1,38,2.0,3,7,Yes,Low,45000,Yes,525,3,No,Yes,1
45491,Technology,region_2,Bachelor's,m,sourcing,1,25,,1,8,No,High,57000,No,10,4,Yes,Yes,1
16316,Technology,region_15,Bachelor's,f,sourcing,1,29,2.0,2,9,Yes,Low,76000,No,8,4,Yes,Yes,1
71725,Technology,region_22,Bachelor's,m,other,1,28,2.0,3,7,Yes,High,87000,Yes,12,5,No,Yes,1
1411,Finance,region_32,Bachelor's,m,sourcing,1,34,4.0,9,4,No,High,43000,Yes,15,3,Yes,Yes,1
38770,Procurement,region_2,Bachelor's,m,sourcing,1,26,,1,6,No,Low,87000,Yes,20,3,Yes,Yes,1
45826,Operations,region_12,Bachelor's,m,sourcing,1,27,,1,8,Yes,Low,43000,Yes,25,4,Yes,No,0
55574,Technology,region_2,Master's & above,f,sourcing,1,50,3.0,16,9,No,Low,45000,No,30,5,No,Yes,1
48893,Sales & Marketing,region_23,Bachelor's,m,other,1,37,4.0,8,10,Yes,High,34000,Yes,25,4,Yes,Yes,1
21251,Analytics,region_11,Bachelor's,f,other,1,29,,1,9,Yes,High,25000,No,20,3,Yes,No,0
42970,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,30,1.0,4,8,Yes,High,45000,Yes,25,2,No,Yes,1
39378,Sales & Marketing,region_6,Bachelor's,m,other,1,24,3.0,2,7,Yes,High,18000,Yes,30,4,Yes,Yes,1
52887,Sales & Marketing,region_7,Master's & above,f,sourcing,1,49,4.0,20,8,Yes,High,60000,No,25,4,No,No,0
46106,Sales & Marketing,region_32,Bachelor's,m,other,1,27,5.0,4,9,No,Low,89000,No,30,3,Yes,No,0
36466,Operations,region_15,Bachelor's,m,other,1,28,2.0,5,7,No,High,23000,No,19,4,Yes,No,0
3279,Sales & Marketing,region_4,Bachelor's,m,sourcing,1,28,2.0,3,8,No,High,45000,Yes,15,5,No,Yes,1
65881,Sales & Marketing,region_2,,m,sourcing,1,36,2.0,4,7,Yes,Low,39000,Yes,20,3,No,Yes,1
1458,Analytics,region_19,Bachelor's,m,other,1,41,1.0,14,8,No,High,40000,No,30,2,No,Yes,1
40084,Sales & Marketing,region_6,Bachelor's,m,sourcing,5,29,3.0,6,9,Yes,Low,45000,No,25,3,Yes,No,0
54524,Sales & Marketing,region_22,Bachelor's,m,other,1,45,5.0,6,10,Yes,Low,56000,Yes,16,4,Yes,No,0
11133,Procurement,region_22,Master's & above,m,other,1,33,3.0,4,8,Yes,Low,34000,Yes,20,4,Yes,Yes,1
16614,Sales & Marketing,region_28,Master's & above,m,other,2,44,3.0,5,9,No,Low,45000,Yes,25,3,Yes,Yes,1
54044,Sales & Marketing,region_2,Master's & above,m,other,1,42,3.0,5,10,Yes,Low,57000,No,30,2,No,No,0
30911,Finance,region_31,Bachelor's,m,sourcing,1,39,5.0,3,8,Yes,Low,76000,No,25,2,No,No,0
65843,Finance,region_29,Master's & above,m,sourcing,2,35,1.0,7,9,No,Low,87000,Yes,30,3,No,Yes,1
13969,Analytics,region_22,Bachelor's,m,sourcing,2,28,2.0,7,7,No,Low,43000,No,25,4,No,Yes,1
12202,Procurement,region_13,Bachelor's,m,sourcing,1,37,4.0,3,8,No,Low,87000,Yes,30,3,Yes,Yes,1
381,Operations,region_2,Master's & above,m,other,1,55,4.0,18,9,Yes,High,45000,Yes,23,2,No,No,0
59835,Operations,region_2,Bachelor's,f,referred,1,35,4.0,5,7,No,Low,45000,No,30,3,No,Yes,1
51089,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,40,4.0,5,8,No,High,30000,No,25,2,No,Yes,1
72782,Operations,region_4,Bachelor's,m,sourcing,1,32,1.0,7,9,No,Low,20000,No,30,3,No,Yes,1
39160,Sales & Marketing,region_25,,m,other,1,32,3.0,10,7,Yes,High,25000,Yes,25,2,No,No,0
29306,Sales & Marketing,region_1,Master's & above,m,sourcing,2,32,3.0,2,8,Yes,Low,45000,No,30,3,No,No,0
74817,Technology,region_2,Bachelor's,m,other,2,48,3.0,21,9,No,High,45000,Yes,15,4,No,Yes,1
70693,Sales & Marketing,region_28,Master's & above,m,other,1,30,4.0,6,7,No,Low,53000,No,20,6,Yes,Yes,1
33370,Operations,region_22,Master's & above,f,sourcing,1,32,1.0,6,9,Yes,High,45000,Yes,25,4,Yes,Yes,1
58771,Procurement,region_4,Bachelor's,m,other,1,42,4.0,13,7,No,High,60000,Yes,30,2,No,No,0
57177,Operations,region_12,Bachelor's,f,other,2,33,3.0,9,9,Yes,Low,45000,No,35,4,No,Yes,1
29634,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,27,1.0,4,7,Yes,Low,43000,No,23,3,Yes,Yes,1
19554,Analytics,region_22,Bachelor's,m,sourcing,1,27,,1,6,No,Low,56000,No,35,5,Yes,Yes,1
13012,Technology,region_2,Master's & above,f,sourcing,1,53,3.0,15,9,Yes,High,43000,No,30,6,Yes,Yes,1
69652,Sales & Marketing,region_2,Master's & above,m,other,1,45,5.0,11,7,No,High,45000,No,25,5,Yes,Yes,1
8761,Sales & Marketing,region_2,Master's & above,f,sourcing,1,50,4.0,7,8,No,High,34000,No,20,4,Yes,No,0
61983,Sales & Marketing,region_2,,m,sourcing,1,49,3.0,4,9,Yes,High,25000,No,28,5,Yes,Yes,1
48735,Technology,region_22,Master's & above,f,other,4,36,2.0,7,6,No,High,45000,Yes,30,6,No,No,0
12572,Finance,region_2,Master's & above,f,sourcing,1,33,3.0,7,7,No,Low,45000,No,34,5,No,Yes,1
24409,Analytics,region_27,Bachelor's,m,sourcing,1,30,3.0,5,9,Yes,High,78300,No,25,4,Yes,Yes,1
28820,Sales & Marketing,region_2,Master's & above,m,other,1,43,4.0,4,9,No,Low,56000,No,30,6,No,Yes,1
77826,Operations,region_28,Bachelor's,m,sourcing,2,33,4.0,6,8,No,Low,45000,Yes,25,7,No,No,0
43459,Procurement,region_5,Bachelor's,f,sourcing,2,30,3.0,3,7,Yes,Low,43000,Yes,30,5,No,No,0
53427,Analytics,region_6,Bachelor's,m,other,1,33,3.0,7,10,Yes,High,45000,Yes,25,4,No,Yes,1
18991,Operations,region_2,Master's & above,f,other,1,53,4.0,7,7,Yes,Low,30000,No,30,3,No,No,0
52404,Operations,region_2,Bachelor's,f,sourcing,1,26,3.0,2,6,No,High,45000,No,25,5,Yes,Yes,1
68613,Technology,region_7,Bachelor's,f,other,1,34,2.0,7,8,No,Low,45000,Yes,30,6,Yes,No,0
2659,Finance,region_2,Below Secondary,m,sourcing,1,26,3.0,3,9,No,High,50000,Yes,25,3,No,No,0
30994,Operations,region_2,Bachelor's,f,other,1,35,4.0,3,6,Yes,Low,34000,Yes,30,4,Yes,Yes,1
51855,Operations,region_16,Bachelor's,m,other,1,40,5.0,13,8,Yes,High,45000,Yes,25,5,Yes,Yes,1
2957,HR,region_22,Master's & above,m,other,1,35,3.0,6,9,No,High,45000,Yes,30,6,No,Yes,1
24007,Operations,region_32,Bachelor's,m,other,1,34,3.0,7,8,No,Low,30000,No,25,4,No,Yes,1
66483,Sales & Marketing,region_1,Bachelor's,m,other,1,39,5.0,8,9,No,High,20000,Yes,21,3,No,Yes,1
29283,Sales & Marketing,region_14,Bachelor's,m,sourcing,1,48,1.0,3,7,Yes,High,25000,No,19,3,Yes,No,0
51598,Technology,region_9,Bachelor's,m,other,1,30,2.0,4,8,Yes,Low,45000,Yes,20,4,No,Yes,1
55255,HR,region_2,Bachelor's,m,referred,1,50,4.0,13,9,Yes,High,45000,No,25,5,Yes,No,0
5907,Sales & Marketing,region_2,Bachelor's,m,other,3,30,3.0,2,10,Yes,Low,53000,Yes,30,3,No,No,0
15174,Sales & Marketing,region_16,Bachelor's,f,sourcing,1,25,2.0,3,7,No,High,45000,Yes,25,3,Yes,Yes,1
72573,Operations,region_32,Bachelor's,f,other,1,34,5.0,7,8,Yes,Low,60000,No,30,2,Yes,Yes,1
65254,Operations,region_7,Below Secondary,m,sourcing,2,25,,1,8,No,High,45000,No,525,3,No,Yes,1
55303,Technology,region_11,Bachelor's,f,other,3,26,,1,7,No,Low,43000,No,10,4,Yes,Yes,1
64789,Sales & Marketing,region_13,Bachelor's,m,other,1,23,4.0,1,5,No,Low,56000,Yes,8,4,Yes,No,0
71013,Technology,region_7,Bachelor's,m,other,1,30,2.0,2,7,No,Low,43000,Yes,12,3,No,No,0
3220,Sales & Marketing,region_15,Bachelor's,m,other,2,34,4.0,4,8,Yes,Low,45000,Yes,15,2,Yes,Yes,1
1414,R&D,region_2,Bachelor's,m,sourcing,1,31,5.0,6,8,No,Low,34000,No,26,4,Yes,No,0
22798,Analytics,region_25,Master's & above,m,other,1,35,3.0,8,9,Yes,Low,25000,No,30,3,No,No,0
33952,Operations,region_7,Bachelor's,m,other,1,42,3.0,5,6,No,Low,45000,Yes,19,2,Yes,No,0
43164,Operations,region_26,Bachelor's,m,sourcing,1,34,5.0,8,8,No,Low,18000,Yes,15,3,Yes,Yes,1
69220,Procurement,region_22,Bachelor's,m,sourcing,1,32,2.0,3,9,Yes,Low,60000,Yes,20,4,Yes,No,0
48961,Technology,region_2,Bachelor's,m,other,1,48,5.0,14,7,Yes,High,89000,Yes,30,3,Yes,No,0
28725,Procurement,region_11,Master's & above,m,other,1,39,5.0,10,7,Yes,Low,23000,Yes,25,2,Yes,Yes,1
20315,Operations,region_2,Bachelor's,f,other,1,47,2.0,22,8,No,High,45000,No,16,1,Yes,Yes,1
59314,Operations,region_31,Bachelor's,m,sourcing,1,26,2.0,3,9,Yes,Low,39000,No,20,3,Yes,Yes,1
55445,Sales & Marketing,region_2,,m,sourcing,1,20,,1,7,No,High,40000,No,25,4,No,Yes,1
50035,Sales & Marketing,region_22,Bachelor's,m,other,1,25,5.0,2,4,Yes,Low,45000,No,30,5,Yes,No,0
32258,Technology,region_5,Bachelor's,m,sourcing,1,46,4.0,18,6,Yes,High,56000,Yes,25,3,No,No,0
