employee_id,department,region,education,gender,recruitment_channel,Training_Time,age,Prformance_Rating,Years_at_company,Working_Hours,Flexible_Timings,Workload_level,Monthly_Income,Work_Satisfaction,Percent_salary_hike,companies_worked,Marital_Status,Stress_status
13657,Sales & Marketing,region_22,Master's & above,m,sourcing,1,40,1,5,8,Yes,Low,60000,Yes,25,6,No,Yes
75095,Sales & Marketing,region_15,Master's & above,m,other,3,36,1,9,9,Yes,Low,89000,No,30,7,Yes,Yes
15151,Sales & Marketing,region_5,Bachelor's,f,other,1,32,2,3,10,No,Low,23000,Yes,25,5,No,No
12584,Sales & Marketing,region_13,Master's & above,m,sourcing,1,51,4,10,8,Yes,Low,45000,No,30,4,No,Yes
74923,Technology,region_26,Bachelor's,m,sourcing,1,39,5,10,9,Yes,High,39000,No,25,3,Yes,No
46554,Operations,region_2,Bachelor's,f,sourcing,1,46,3,15,7,Yes,Low,40000,No,30,5,Yes,Yes
52724,Finance,region_11,Bachelor's,m,sourcing,1,29,4,6,8,No,High,45000,Yes,23,6,Yes,No
18562,Procurement,region_2,Bachelor's,m,sourcing,3,55,3,6,9,No,Low,56000,Yes,30,3,Yes,No
71900,Sales & Marketing,region_26,Master's & above,m,other,1,37,3,10,7,No,High,34000,No,25,4,No,Yes
49989,Operations,region_15,Bachelor's,m,referred,1,38,5,5,8,Yes,Low,45000,Yes,30,5,Yes,Yes
57585,Operations,region_15,Bachelor's,m,sourcing,1,38,2,11,9,Yes,High,45000,Yes,25,6,Yes,Yes
11698,Procurement,region_13,Bachelor's,f,sourcing,1,28,3,5,10,Yes,Low,53000,Yes,30,4,No,Yes
61661,Sales & Marketing,region_15,Master's & above,m,other,1,31,1,5,8,No,High,45000,Yes,15,3,No,Yes
36587,Technology,region_16,Bachelor's,m,sourcing,1,50,1,6,9,No,High,60000,Yes,20,3,No,No
65699,Technology,region_31,Bachelor's,m,other,2,35,1,9,10,No,Low,45000,No,25,4,Yes,No
50684,Operations,region_15,Bachelor's,f,other,1,30,5,5,8,Yes,Low,43000,Yes,30,5,No,No
61770,Operations,region_4,Bachelor's,m,other,1,35,3,5,9,No,Low,56000,No,35,3,No,Yes
4075,Analytics,region_24,Bachelor's,m,sourcing,1,26,1,3,7,Yes,High,43000,Yes,23,3,Yes,Yes
45490,Sales & Marketing,region_16,Bachelor's,f,sourcing,1,31,3,7,8,Yes,High,45000,Yes,35,2,Yes,Yes
63522,Analytics,region_19,Bachelor's,m,sourcing,1,35,3,2,9,No,High,34000,No,30,3,No,No
77888,Technology,region_31,Bachelor's,m,sourcing,1,34,3,6,7,Yes,High,25000,No,25,4,Yes,No
3348,Sales & Marketing,region_26,Bachelor's,m,other,1,37,2,7,8,No,High,45000,Yes,20,4,Yes,No
48178,Analytics,region_4,Bachelor's,m,other,1,30,4,3,9,No,Low,18000,No,28,3,No,No
72270,Technology,region_27,Master's & above,m,other,1,41,2,3,7,No,High,60000,No,30,2,Yes,Yes
40429,HR,region_2,Bachelor's,m,sourcing,1,34,3,4,8,No,Low,89000,Yes,34,4,Yes,Yes
28201,Procurement,region_2,Below Secondary,f,sourcing,1,20,,1,9,Yes,Low,23000,No,25,3,No,Yes
51823,Procurement,region_22,Master's & above,f,other,2,31,1,5,7,Yes,Low,45000,No,30,2,Yes,Yes
40324,Operations,region_5,Bachelor's,m,sourcing,1,28,5,3,9,Yes,High,39000,No,25,3,Yes,Yes
67096,Operations,region_7,Bachelor's,m,sourcing,1,33,3,8,7,Yes,Low,40000,No,30,4,Yes,Yes
60611,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,41,1,13,9,Yes,High,45000,Yes,25,3,No,No
66221,Operations,region_7,Bachelor's,f,sourcing,2,33,1,5,7,Yes,Low,56000,No,30,2,Yes,No
43382,Operations,region_14,Bachelor's,m,other,1,26,5,3,6,Yes,High,34000,No,25,1,No,Yes
77970,Operations,region_22,Master's & above,m,other,1,40,1,2,9,No,Low,45000,No,30,3,No,No
22230,Analytics,region_22,Bachelor's,m,sourcing,2,29,5,2,7,No,High,57000,Yes,25,4,No,Yes
37805,Sales & Marketing,region_25,Bachelor's,m,other,1,33,1,10,8,No,High,76000,Yes,30,5,Yes,Yes
23276,Analytics,region_13,Bachelor's,m,sourcing,2,30,5,3,9,No,Low,87000,No,25,3,Yes,Yes
51744,HR,region_2,Bachelor's,m,sourcing,1,43,1,3,6,No,High,43000,No,30,2,No,Yes
16511,Sales & Marketing,region_15,Bachelor's,m,sourcing,2,40,3,5,7,Yes,High,87000,No,25,3,Yes,Yes
33342,Finance,region_4,Bachelor's,f,sourcing,1,34,5,10,9,Yes,Low,43000,Yes,21,4,Yes,Yes
40570,Analytics,region_20,Bachelor's,m,other,1,29,,1,9,Yes,High,45000,Yes,19,4,Yes,No
39958,Operations,region_11,Master's & above,f,sourcing,1,32,4,5,8,No,Low,34000,No,20,5,Yes,Yes
1593,Analytics,region_2,Bachelor's,m,other,1,31,3,4,7,No,High,25000,Yes,25,3,Yes,Yes
52396,Technology,region_17,Master's & above,m,other,1,42,3,5,10,No,Low,45000,Yes,30,3,No,Yes
9397,Sales & Marketing,region_29,Bachelor's,m,sourcing,1,24,3,2,7,Yes,High,18000,Yes,25,2,Yes,Yes
33127,Operations,region_2,Master's & above,m,sourcing,1,39,5,5,6,Yes,Low,60000,Yes,30,3,No,Yes
30436,Sales & Marketing,region_27,Master's & above,m,other,1,37,5,8,8,No,Low,89000,Yes,525,4,Yes,Yes
42411,Procurement,region_2,Bachelor's,f,other,1,31,3,6,9,Yes,Low,23000,No,10,1,Yes,No
70668,HR,region_21,Bachelor's,m,sourcing,1,31,3,4,6,Yes,Low,45000,No,8,3,Yes,No
74077,Analytics,region_2,Bachelor's,m,other,1,43,3,16,8,Yes,Low,39000,Yes,12,4,Yes,Yes
49095,Procurement,region_2,Bachelor's,f,other,1,42,5,6,9,Yes,Low,40000,Yes,15,3,Yes,Yes
48023,Operations,region_2,Below Secondary,m,other,1,21,,1,8,No,Low,45000,No,26,4,Yes,No
8632,HR,region_2,Bachelor's,f,other,1,27,2,4,8,No,Low,56000,Yes,30,2,Yes,Yes
61628,Operations,region_31,Bachelor's,f,sourcing,1,33,3,7,7,Yes,Low,34000,No,19,3,Yes,No
44502,Analytics,region_1,Bachelor's,m,other,1,32,4,8,5,Yes,High,45000,No,15,4,Yes,Yes
51668,Sales & Marketing,region_10,Master's & above,f,sourcing,1,31,2,6,7,No,Low,57000,Yes,20,3,No,Yes
47801,Operations,region_15,Bachelor's,m,sourcing,1,37,1,9,7,No,High,76000,Yes,30,2,Yes,Yes
2541,Operations,region_7,Below Secondary,m,other,1,26,5,4,8,No,Low,87000,No,25,4,Yes,Yes
32719,Sales & Marketing,region_5,Bachelor's,m,other,2,29,1,4,9,Yes,High,43000,No,16,2,Yes,No
35581,Sales & Marketing,region_25,Bachelor's,m,sourcing,3,29,3,7,6,No,Low,87000,No,20,4,Yes,No
27598,Technology,region_16,Bachelor's,m,other,2,35,4,3,8,Yes,High,45000,Yes,25,4,No,Yes
16658,Procurement,region_2,Bachelor's,m,sourcing,1,45,4,7,9,Yes,Low,45000,Yes,30,3,Yes,Yes
39026,Operations,region_29,Bachelor's,m,sourcing,1,38,5,5,7,Yes,High,30000,No,25,2,No,No
65861,Sales & Marketing,region_2,,m,other,1,43,5,11,7,No,High,20000,No,30,3,Yes,No
60280,HR,region_2,Bachelor's,f,sourcing,1,41,1,11,8,Yes,Low,25000,Yes,25,4,Yes,Yes
77466,Procurement,region_17,Master's & above,f,other,1,43,5,13,9,Yes,Low,45000,No,30,4,Yes,Yes
4251,Operations,region_31,Bachelor's,f,other,1,28,,1,7,No,Low,45000,Yes,23,3,No,Yes
601,Sales & Marketing,region_10,Bachelor's,m,other,1,36,5,8,4,No,High,53000,Yes,30,4,Yes,Yes
64708,Operations,region_2,Master's & above,m,other,2,43,5,17,6,Yes,High,45000,No,25,3,Yes,No
40484,Operations,region_8,Bachelor's,m,sourcing,1,26,5,3,8,Yes,High,60000,No,30,4,Yes,No
72223,Procurement,region_11,Master's & above,f,sourcing,1,34,3,5,9,No,High,45000,No,25,5,Yes,No
64989,Procurement,region_2,Master's & above,f,other,1,55,5,27,10,No,High,43000,No,30,3,No,No
34299,Sales & Marketing,region_7,Master's & above,f,other,1,38,3,7,9,No,Low,56000,No,15,4,Yes,Yes
46176,Sales & Marketing,region_2,,m,sourcing,1,28,3,2,8,Yes,High,43000,Yes,20,4,No,Yes
54796,Procurement,region_24,Bachelor's,f,other,1,31,3,6,7,Yes,High,45000,Yes,25,3,Yes,Yes
13526,Finance,region_30,Bachelor's,f,other,1,29,3,6,8,No,Low,34000,Yes,30,4,Yes,Yes
45255,Technology,region_17,Bachelor's,m,other,1,32,4,3,9,No,High,25000,Yes,35,4,Yes,Yes
29210,Technology,region_32,Bachelor's,f,sourcing,1,28,4,2,7,Yes,Low,45000,Yes,23,5,Yes,Yes
66431,Operations,region_2,Master's & above,m,sourcing,1,36,5,2,8,No,Low,45000,Yes,35,3,No,Yes
38110,Operations,region_2,Bachelor's,m,other,1,51,4,22,7,No,Low,78300,No,30,3,Yes,Yes
21527,Operations,region_27,Bachelor's,f,sourcing,2,32,4,9,8,Yes,Low,56000,Yes,25,4,Yes,No
59243,Analytics,region_9,,m,other,1,30,3,4,9,No,High,45000,Yes,20,5,No,No
34103,Procurement,region_16,Bachelor's,m,other,1,27,4,4,7,Yes,High,43000,Yes,28,4,No,No
63089,Technology,region_2,Bachelor's,m,sourcing,1,31,,1,9,Yes,Low,45000,Yes,30,3,Yes,No
56051,Finance,region_20,Bachelor's,m,other,1,29,5,3,8,Yes,Low,30000,No,34,2,Yes,Yes
19181,Sales & Marketing,region_9,,m,sourcing,1,28,3,3,8,Yes,Low,45000,No,25,4,Yes,No
15764,Procurement,region_31,Bachelor's,m,other,1,38,3,8,9,Yes,High,45000,No,30,4,No,Yes
6654,Analytics,region_31,Bachelor's,m,other,2,30,4,2,10,No,Low,50000,No,25,3,No,Yes
8392,Sales & Marketing,region_23,Master's & above,m,sourcing,1,37,3,4,8,No,High,34000,No,30,4,Yes,Yes
714,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,31,3,5,9,No,Low,45000,Yes,25,5,No,Yes
52542,Operations,region_22,Bachelor's,m,sourcing,3,35,5,7,7,Yes,High,45000,No,30,3,Yes,Yes
25163,Operations,region_27,Bachelor's,f,other,2,31,4,7,8,No,Low,30000,Yes,25,2,Yes,Yes
25368,Sales & Marketing,region_28,Master's & above,m,other,1,30,3,7,9,Yes,High,20000,Yes,30,3,No,No
29841,Operations,region_32,Bachelor's,f,other,1,27,,1,7,No,Low,25000,Yes,25,4,Yes,Yes
77520,Analytics,region_22,Bachelor's,m,sourcing,1,29,5,6,8,No,High,45000,No,30,4,Yes,No
10509,Technology,region_2,Bachelor's,f,other,1,60,2,17,9,Yes,High,45000,Yes,25,3,Yes,Yes
36839,Sales & Marketing,region_32,Bachelor's,m,other,1,27,3,3,10,No,Low,53000,Yes,30,2,Yes,Yes
2529,Procurement,region_5,Bachelor's,f,other,1,26,,1,8,Yes,Low,45000,Yes,25,2,Yes,No
14564,Operations,region_27,Bachelor's,m,sourcing,2,30,3,6,9,No,Low,60000,No,21,3,No,No
54959,Analytics,region_10,Master's & above,m,sourcing,1,48,3,6,10,No,High,45000,Yes,19,4,Yes,Yes
49201,Sales & Marketing,region_32,Bachelor's,m,sourcing,1,32,1,6,8,Yes,High,43000,No,20,3,Yes,No
46672,Operations,region_20,Bachelor's,m,sourcing,1,30,,1,9,No,High,56000,Yes,25,2,No,No
58801,Sales & Marketing,region_4,Bachelor's,f,sourcing,1,27,3,2,7,No,High,43000,Yes,30,3,Yes,Yes
5164,Analytics,region_32,Bachelor's,m,sourcing,1,36,4,10,8,No,High,45000,No,25,2,No,Yes
58685,Operations,region_22,Bachelor's,f,sourcing,1,43,4,2,9,Yes,Low,34000,No,30,3,No,Yes
57346,Procurement,region_2,Master's & above,m,other,1,57,3,12,7,Yes,High,25000,Yes,525,2,Yes,No
48209,Operations,region_2,Bachelor's,f,sourcing,2,30,3,4,8,No,Low,45000,Yes,10,3,No,No
13529,Sales & Marketing,region_8,Master's & above,m,other,1,33,3,5,9,No,Low,18000,No,8,4,No,No
39266,Procurement,region_7,Master's & above,m,sourcing,1,40,4,3,7,No,Low,60000,Yes,12,6,Yes,Yes
68553,Operations,region_16,Bachelor's,f,sourcing,1,34,3,8,8,Yes,High,89000,No,15,4,No,No
9946,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,43,1,3,9,Yes,Low,23000,Yes,20,2,Yes,Yes
51846,Operations,region_2,Bachelor's,f,sourcing,1,38,4,10,7,Yes,High,45000,Yes,25,4,No,Yes
65088,HR,region_32,Bachelor's,f,other,1,31,4,5,9,Yes,Low,39000,Yes,30,3,Yes,Yes
74918,Analytics,region_26,Bachelor's,m,other,1,31,5,7,7,No,High,40000,Yes,25,5,Yes,No
16689,Operations,region_8,Bachelor's,m,other,1,30,4,6,9,No,Low,45000,Yes,20,6,Yes,Yes
27456,Technology,region_2,Bachelor's,f,referred,2,53,3,3,7,Yes,Low,56000,Yes,25,5,No,No
57051,Operations,region_4,Bachelor's,m,sourcing,1,34,4,7,6,No,Low,34000,No,30,4,No,No
40184,HR,region_7,Bachelor's,f,other,1,24,5,2,9,Yes,Low,45000,Yes,25,5,Yes,No
33150,Sales & Marketing,region_9,Master's & above,m,other,2,29,3,9,7,No,Low,57000,No,30,6,Yes,Yes
52635,Operations,region_22,Bachelor's,f,other,1,30,1,5,8,No,Low,76000,No,19,5,Yes,No
17160,Analytics,region_14,Bachelor's,m,sourcing,3,28,4,4,9,No,Low,87000,Yes,15,4,Yes,Yes
70471,Technology,region_2,Bachelor's,m,referred,1,28,,1,6,Yes,Low,43000,No,20,6,Yes,Yes
17171,Operations,region_4,Bachelor's,m,sourcing,1,40,5,15,9,Yes,Low,87000,No,30,7,No,Yes
74962,Sales & Marketing,region_23,Master's & above,m,other,1,35,2,9,7,No,Low,43000,No,25,5,Yes,No
67186,Procurement,region_7,Master's & above,m,sourcing,1,34,3,2,9,No,High,45000,Yes,16,4,No,Yes
39581,Procurement,region_21,Bachelor's,m,other,1,29,5,2,7,Yes,Low,34000,Yes,20,3,Yes,No
15420,Procurement,region_27,Master's & above,f,other,1,34,3,3,9,No,High,25000,Yes,25,5,Yes,No
69956,Operations,region_22,Bachelor's,m,other,1,43,5,9,7,No,Low,45000,Yes,30,6,Yes,Yes
62831,Procurement,region_2,Bachelor's,f,sourcing,1,30,2,3,6,Yes,High,18000,Yes,25,3,Yes,Yes
64473,R&D,region_22,,m,other,1,30,3,4,9,No,Low,60000,No,30,4,No,Yes
30405,Sales & Marketing,region_21,Master's & above,m,other,3,36,2,8,7,No,High,89000,Yes,25,5,No,No
78198,Finance,region_26,Bachelor's,m,other,2,30,3,5,8,No,Low,23000,Yes,30,6,No,Yes
60444,Analytics,region_28,Bachelor's,m,sourcing,1,32,3,3,9,No,High,45000,No,23,4,Yes,No
70899,Procurement,region_23,Bachelor's,m,other,1,28,,1,6,Yes,High,39000,Yes,30,3,Yes,Yes
76589,Procurement,region_2,Bachelor's,f,sourcing,1,40,3,6,7,No,Low,40000,No,25,3,Yes,Yes
58645,Sales & Marketing,region_26,Bachelor's,m,other,1,50,1,16,9,No,Low,45000,No,30,4,Yes,No
50923,Sales & Marketing,region_7,Bachelor's,m,sourcing,2,38,4,9,9,No,Low,56000,Yes,25,5,No,Yes
9692,Procurement,region_14,Bachelor's,m,sourcing,1,28,4,2,8,Yes,High,34000,No,30,3,Yes,Yes
55753,R&D,region_32,Master's & above,m,sourcing,1,30,1,3,7,Yes,High,45000,Yes,15,3,Yes,No
17832,Operations,region_4,Bachelor's,m,other,1,45,4,3,10,No,High,57000,Yes,20,2,Yes,No
74874,Sales & Marketing,region_25,,m,sourcing,1,27,3,3,7,No,High,76000,Yes,25,3,Yes,Yes
14074,Sales & Marketing,region_2,Master's & above,m,other,2,44,3,7,6,No,High,87000,No,30,4,Yes,Yes
7572,Sales & Marketing,region_22,Bachelor's,f,other,3,27,3,2,8,Yes,Low,45000,No,35,4,Yes,Yes
23612,Technology,region_24,Bachelor's,f,other,1,29,3,1,9,Yes,High,45000,No,23,3,No,Yes
36350,Sales & Marketing,region_15,Bachelor's,f,sourcing,1,35,1,2,6,No,High,30000,No,35,2,No,Yes
69835,Procurement,region_2,Bachelor's,m,other,1,40,3,3,8,Yes,Low,20000,Yes,30,4,Yes,Yes
18081,Procurement,region_7,Bachelor's,f,sourcing,2,34,3,5,9,Yes,High,25000,Yes,25,3,Yes,No
28763,Sales & Marketing,region_32,Bachelor's,m,sourcing,1,29,4,3,8,Yes,Low,45000,Yes,20,2,Yes,No
7220,Operations,region_22,Bachelor's,m,sourcing,2,29,5,3,9,Yes,Low,45000,Yes,28,3,Yes,No
58958,Finance,region_26,Bachelor's,m,sourcing,1,28,4,2,7,Yes,Low,53000,Yes,30,4,Yes,No
62192,Procurement,region_26,Bachelor's,m,other,1,36,4,7,8,No,Low,45000,No,34,3,Yes,Yes
21750,Analytics,region_28,Master's & above,m,sourcing,2,36,4,7,9,No,High,60000,Yes,25,2,Yes,Yes
29223,Sales & Marketing,region_31,,m,other,1,27,3,3,10,Yes,High,45000,Yes,30,1,No,No
25156,Operations,region_10,Master's & above,m,other,1,39,4,5,7,Yes,Low,43000,Yes,25,3,Yes,Yes
1583,Procurement,region_2,Bachelor's,f,sourcing,1,36,4,2,8,No,Low,56000,No,30,4,Yes,Yes
53348,Analytics,region_31,Bachelor's,m,sourcing,1,40,4,3,8,Yes,Low,43000,No,25,5,Yes,Yes
32385,Sales & Marketing,region_33,Master's & above,m,other,2,36,4,6,7,No,High,45000,No,30,3,Yes,No
41022,Procurement,region_22,Master's & above,m,other,1,42,3,13,5,No,Low,34000,Yes,25,2,No,Yes
27115,Technology,region_7,Bachelor's,m,sourcing,2,29,1,2,7,Yes,High,25000,Yes,30,3,Yes,No
68608,Analytics,region_7,Bachelor's,m,sourcing,2,30,4,3,9,Yes,Low,45000,Yes,25,4,No,No
30998,Sales & Marketing,region_14,Bachelor's,m,other,1,37,1,10,8,No,High,45000,Yes,30,4,Yes,Yes
8300,HR,region_20,Bachelor's,f,other,1,27,4,3,9,No,Low,78300,Yes,25,5,Yes,Yes
34781,Analytics,region_22,Bachelor's,m,other,1,29,1,2,6,No,High,56000,No,30,3,Yes,Yes
9001,Finance,region_15,Bachelor's,m,other,1,27,,1,8,Yes,Low,45000,No,25,3,Yes,No
8457,Sales & Marketing,region_23,Master's & above,f,other,1,35,3,10,9,Yes,High,43000,No,21,2,Yes,Yes
73696,Analytics,region_27,Bachelor's,m,other,2,40,4,8,7,No,High,45000,Yes,19,3,No,Yes
45980,R&D,region_4,Master's & above,m,other,2,36,1,10,7,No,Low,30000,Yes,20,4,Yes,No
38961,Sales & Marketing,region_9,Bachelor's,m,other,1,26,,1,8,Yes,Low,45000,Yes,25,1,No,No
12547,Procurement,region_2,Bachelor's,m,referred,1,32,3,9,9,No,Low,45000,No,30,3,Yes,No
69721,Sales & Marketing,region_24,Bachelor's,m,sourcing,1,25,1,4,7,Yes,High,50000,No,25,4,Yes,No
28195,Sales & Marketing,region_28,Bachelor's,m,other,3,30,3,6,4,Yes,High,34000,No,30,3,Yes,No
77949,Sales & Marketing,region_21,Bachelor's,m,other,1,40,3,11,6,No,High,45000,Yes,525,4,Yes,No
41491,Sales & Marketing,region_9,Bachelor's,m,sourcing,1,37,4,5,8,No,High,45000,Yes,10,2,Yes,Yes
9425,Procurement,region_23,Bachelor's,m,other,1,31,4,5,9,No,High,30000,No,8,3,Yes,No
75325,Sales & Marketing,region_1,Bachelor's,m,other,1,29,5,5,10,No,Low,20000,Yes,12,4,Yes,Yes
24799,Operations,region_27,Bachelor's,f,sourcing,1,30,2,2,9,No,High,25000,No,15,3,No,No
7413,Procurement,region_27,Master's & above,m,other,3,40,3,7,8,Yes,Low,45000,Yes,26,2,Yes,Yes
66063,Sales & Marketing,region_3,Bachelor's,m,other,1,34,2,7,7,Yes,Low,45000,Yes,30,4,Yes,Yes
14246,Operations,region_14,Master's & above,m,other,1,45,3,18,8,Yes,Low,53000,Yes,19,2,Yes,Yes
42679,Sales & Marketing,region_14,Bachelor's,m,other,1,32,3,2,9,Yes,High,45000,No,15,4,Yes,Yes
67684,Sales & Marketing,region_22,Master's & above,m,sourcing,1,54,3,16,7,Yes,Low,60000,Yes,20,4,Yes,No
11210,Sales & Marketing,region_2,,f,other,1,21,4,1,8,Yes,High,45000,No,30,3,Yes,Yes
71789,Technology,region_4,Bachelor's,f,other,2,30,3,3,7,No,Low,43000,No,25,2,Yes,No
11234,Operations,region_23,Bachelor's,f,sourcing,1,34,4,4,8,Yes,High,56000,No,16,3,Yes,Yes
40561,Technology,region_2,Master's & above,m,sourcing,1,54,5,20,9,Yes,Low,43000,Yes,20,4,Yes,Yes
57579,Operations,region_7,Master's & above,f,sourcing,2,44,4,13,10,Yes,Low,45000,No,25,4,Yes,No
15291,Analytics,region_21,Bachelor's,m,sourcing,1,27,4,5,8,Yes,High,34000,Yes,30,3,No,Yes
32801,Analytics,region_3,Bachelor's,m,sourcing,1,31,3,5,9,No,Low,25000,Yes,25,4,Yes,Yes
29887,Analytics,region_22,Bachelor's,m,other,1,38,5,8,10,No,High,45000,No,30,3,Yes,No
15135,Finance,region_22,Master's & above,f,other,1,34,3,3,8,No,Low,18000,No,25,4,No,Yes
14788,Technology,region_31,Bachelor's,f,other,1,30,3,7,9,No,Low,60000,Yes,30,5,No,Yes
8689,Procurement,region_7,Bachelor's,m,sourcing,1,30,1,6,7,No,Low,89000,No,23,3,Yes,Yes
1470,Procurement,region_11,Bachelor's,m,other,1,33,5,7,8,Yes,Low,23000,No,30,4,No,Yes
13870,Sales & Marketing,region_1,Master's & above,m,other,1,38,2,10,9,No,Low,45000,No,25,4,Yes,No
58510,Procurement,region_7,Master's & above,f,other,1,42,2,7,7,Yes,Low,39000,No,30,3,Yes,Yes
26965,Operations,region_6,Bachelor's,m,sourcing,2,28,,1,8,Yes,Low,40000,Yes,25,4,Yes,Yes
64355,Technology,region_16,Bachelor's,m,sourcing,1,25,3,2,9,Yes,Low,45000,No,30,4,No,Yes
18209,Sales & Marketing,region_2,Bachelor's,m,other,1,48,3,19,7,No,Low,56000,Yes,15,5,No,Yes
49277,Analytics,region_27,Bachelor's,m,sourcing,1,32,1,3,8,Yes,High,34000,No,20,3,Yes,No
30409,Operations,region_22,Master's & above,f,sourcing,1,33,4,4,9,Yes,Low,45000,No,25,3,Yes,No
76468,Analytics,region_22,Bachelor's,m,referred,1,26,3,2,7,Yes,High,57000,Yes,30,4,Yes,No
14050,Operations,region_32,,f,other,1,29,5,2,9,No,Low,76000,No,35,5,Yes,Yes
21381,Procurement,region_2,Bachelor's,m,other,1,39,4,9,7,Yes,High,87000,Yes,23,4,No,No
12321,Technology,region_7,Bachelor's,m,sourcing,1,31,4,5,9,No,Low,34000,Yes,35,3,Yes,No
67209,Procurement,region_2,Master's & above,m,other,1,60,2,2,7,Yes,High,25000,No,30,2,Yes,Yes
18420,Operations,region_30,Bachelor's,m,other,2,37,3,9,6,Yes,Low,45000,No,25,4,No,No
23528,Operations,region_32,Bachelor's,m,other,1,31,5,5,9,No,High,18000,No,20,4,Yes,Yes
50252,Legal,region_2,Bachelor's,m,sourcing,1,39,3,4,7,No,High,60000,Yes,28,3,No,Yes
8881,Procurement,region_26,Bachelor's,f,sourcing,1,34,3,7,8,Yes,Low,89000,No,30,4,No,No
32469,Operations,region_31,Master's & above,m,other,1,36,4,4,9,Yes,Low,23000,No,34,5,No,Yes
45712,Operations,region_15,Master's & above,m,other,1,42,3,9,6,No,Low,45000,Yes,25,3,No,Yes
24164,Finance,region_2,Bachelor's,m,sourcing,1,26,1,3,7,Yes,High,39000,Yes,30,2,Yes,Yes
22702,Procurement,region_22,Bachelor's,m,other,4,28,,1,9,No,High,40000,Yes,25,3,Yes,No
17966,Technology,region_27,Bachelor's,m,sourcing,1,28,,1,9,Yes,High,45000,No,30,4,Yes,Yes
57194,Sales & Marketing,region_17,Bachelor's,m,other,1,31,3,7,8,Yes,High,56000,No,25,4,Yes,No
64322,Sales & Marketing,region_7,Master's & above,m,sourcing,1,35,5,4,7,Yes,High,34000,No,30,3,Yes,Yes
8021,Analytics,region_5,Bachelor's,m,other,1,31,4,3,10,Yes,Low,45000,Yes,25,2,No,No
55727,Procurement,region_33,Bachelor's,m,other,1,31,5,4,7,Yes,High,57000,No,30,2,No,Yes
8812,Sales & Marketing,region_27,Bachelor's,m,sourcing,1,36,1,7,6,Yes,High,76000,Yes,25,3,Yes,Yes
63779,Sales & Marketing,region_2,Master's & above,m,sourcing,2,47,1,19,8,No,Low,87000,No,30,4,Yes,No
58689,Sales & Marketing,region_5,Bachelor's,m,sourcing,2,34,3,7,9,Yes,High,43000,Yes,25,3,Yes,No
37095,Technology,region_22,Bachelor's,m,other,1,29,3,8,6,No,Low,87000,No,30,2,No,Yes
72337,Technology,region_20,Bachelor's,m,other,1,30,3,6,8,No,Low,43000,No,25,3,Yes,Yes
76670,Procurement,region_2,Master's & above,f,other,2,44,3,9,9,Yes,Low,45000,Yes,21,2,No,Yes
47243,Sales & Marketing,region_18,Bachelor's,m,sourcing,1,29,1,6,8,No,Low,34000,Yes,19,3,Yes,Yes
53945,Technology,region_2,Bachelor's,m,referred,3,52,3,5,9,No,Low,25000,No,20,2,No,Yes
15489,Sales & Marketing,region_15,Bachelor's,m,sourcing,2,31,3,3,7,No,Low,45000,Yes,25,3,Yes,Yes
910,Procurement,region_26,Bachelor's,m,other,2,35,5,8,8,Yes,Low,18000,No,30,4,No,Yes
18771,Sales & Marketing,region_6,Bachelor's,m,sourcing,1,43,3,5,9,Yes,Low,60000,Yes,25,6,Yes,No
29291,Legal,region_2,Bachelor's,m,sourcing,1,52,4,17,10,Yes,Low,89000,No,30,4,No,Yes
56592,Operations,region_2,Bachelor's,m,other,1,50,3,17,7,Yes,High,23000,Yes,525,2,Yes,No
40832,Technology,region_2,Bachelor's,m,sourcing,2,43,3,6,8,Yes,Low,45000,Yes,10,4,Yes,No
68378,Technology,region_7,Bachelor's,m,other,1,55,3,22,8,No,High,39000,No,8,7,No,No
45628,Finance,region_2,Bachelor's,m,sourcing,1,31,5,5,7,Yes,Low,40000,Yes,12,8,Yes,Yes
41722,Operations,region_2,Bachelor's,m,sourcing,1,37,4,9,5,Yes,High,45000,No,15,4,Yes,Yes
38840,Operations,region_22,Bachelor's,f,other,3,34,3,4,7,No,Low,56000,No,20,5,Yes,No
6097,Sales & Marketing,region_4,Master's & above,m,other,1,52,3,7,8,Yes,High,34000,Yes,25,4,Yes,Yes
49124,Analytics,region_7,Bachelor's,m,other,2,39,5,4,8,No,Low,45000,No,30,5,Yes,Yes
65523,Analytics,region_2,Bachelor's,m,sourcing,1,36,4,4,9,No,High,57000,No,25,6,Yes,Yes
30649,Procurement,region_26,Bachelor's,f,sourcing,1,30,5,2,6,Yes,High,76000,No,20,4,No,No
33446,HR,region_2,Bachelor's,m,sourcing,1,27,5,4,8,No,Low,87000,No,25,3,Yes,No
17295,Sales & Marketing,region_7,Bachelor's,m,other,1,32,1,5,9,Yes,Low,43000,No,30,6,Yes,No
52563,Sales & Marketing,region_29,Bachelor's,m,other,1,33,3,6,7,Yes,Low,87000,Yes,25,4,No,Yes
30747,Sales & Marketing,region_28,Bachelor's,m,other,3,35,2,8,7,Yes,High,45000,No,30,3,Yes,No
20006,Sales & Marketing,region_16,Bachelor's,m,other,1,33,5,6,8,No,High,45000,Yes,19,5,Yes,Yes
